AgeMonths,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood,PetType_Bird,PetType_Cat,PetType_Dog,PetType_Rabbit,Breed_Golden Retriever,Breed_Labrador,Breed_Parakeet,Breed_Persian,Breed_Poodle,Breed_Rabbit,Breed_Siamese,Color_Black,Color_Brown,Color_Gray,Color_Orange,Color_White
0.7431790158340731,1.2815937861519968,-1.2807792802501827,1.0,-0.4937883892096458,-0.6594375908985983,-0.7619281652946817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.37940669930486565,1.2815937861519968,0.045744704897591984,0.0,-0.4937883892096458,-1.3975810626964158,-0.09477301656489762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8399536464494989,0.021102396949283196,-1.6366355241033455,0.0,-0.4937883892096458,1.5938424809052656,0.9586298498505509,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.08511152764917798,-1.2393889922534305,-1.4849574478492589,0.0,-0.4937883892096458,0.6614507270553908,-0.22118136053475143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5883396068493919,1.2815937861519968,0.5754644179520423,0.0,-0.4937883892096458,-0.6205879344881869,-1.6467865730836584,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4374714776741211,1.2815937861519968,0.634083035070796,0.0,-0.4937883892096458,1.6715417937260884,0.3687242446578997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.478666208511309,-1.2393889922534305,-0.5767661260287719,1.0,0.5221350317475649,1.0110976347490939,1.3448775675362152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5407022666899748,1.2815937861519968,-1.0150513721224939,1.0,-0.4937883892096458,-1.591829344748473,-0.7829962226229906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8439249262589092,0.021102396949283196,1.0677340577759873,1.0,2.046020163183381,0.9722479783386824,1.0990835653726105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6310207389049727,1.2815937861519968,-1.0098506316063594,0.0,-0.4937883892096458,1.1276466039803281,-0.12286375966930957,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.723824089710988,1.2815937861519968,0.12164254378566829,0.0,-0.4937883892096458,-1.4364307191068273,-1.127107825652037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.695541675674656,-1.2393889922534305,1.6057496049780509,1.0,-0.4937883892096458,0.6226010706449794,1.499376654610481,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5367309868805643,1.2815937861519968,-1.2510049834908037,1.0,-0.4937883892096458,-1.5529796883380615,-1.211380054965273,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.2697333009667826,1.2815937861519968,1.5105684689514858,1.0,-0.4937883892096458,-1.51413003192765,-0.7970415941751966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3044718734035425,0.021102396949283196,-1.1289818751110887,1.0,-0.4937883892096458,-1.2810320934651815,0.15242552275392754,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.091567686049606,-1.2393889922534305,0.2101500139614622,1.0,-0.4937883892096458,-1.1256334678235358,1.541512769267099,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6374768973054006,-1.2393889922534305,-0.4530098945852798,1.0,2.046020163183381,0.7779996962866251,1.0990835653726105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8245700001358242,0.021102396949283196,1.5943267175455096,1.0,-0.4937883892096458,-1.2033327806443586,-0.9796314243538743,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4955362560433766,1.2815937861519968,-0.8133119089961263,1.0,2.046020163183381,-1.4364307191068273,0.7268812192391522,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.940699556874335,-1.2393889922534305,-0.3741340303708785,0.0,2.046020163183381,-1.4752803755172388,0.3617015588817967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6270494590955622,-1.2393889922534305,1.6567702377447457,1.0,-0.4937883892096458,0.4672024450033336,-1.113062454099831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
