AgeMonths,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood,PetType_Bird,PetType_Cat,PetType_Dog,PetType_Rabbit,Breed_Golden Retriever,Breed_Labrador,Breed_Parakeet,Breed_Persian,Breed_Poodle,Breed_Rabbit,Breed_Siamese,Color_Black,Color_Brown,Color_Gray,Color_Orange,Color_White
0.7465807381731753,1.2904026846999717,-1.2807792802501827,1,0.0,-0.6594375908985983,-0.7623703241184282,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.3778545295594471,1.2904026846999717,0.045744704897591984,0,0.0,-1.3975810626964158,-0.09429723804756536,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.8435148129777117,0.025215489686369663,-1.6366355241033455,0,0.0,1.5938424809052656,0.960555003116955,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.08742902950232767,-1.2399717053272323,-1.4849574478492589,0,0.0,0.6614507270553908,-0.2208795069873078,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.591486218485917,1.2904026846999717,0.5754644179520423,0,0.0,-0.6205879344881869,-1.6484462066966252,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
-0.43601497444216897,1.2904026846999717,0.634083035070796,0,0.0,1.6715417937260884,0.36983774806482356,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.483279706687652,-1.2399717053272323,-0.5767661260287719,1,0.0,1.0110976347490939,1.3473341582106124,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5410634272138841,1.2904026846999717,-1.0150513721224939,1,0.0,-1.591829344748473,-0.7834673689417186,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.8431380886212219,0.025215489686369663,1.0677340577759873,1,1.0,0.9722479783386824,1.1012019686055576,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.6298831240512418,1.2904026846999717,-1.0098506316063594,0,0.0,1.1276466039803281,-0.1224266311452859,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7271939232122681,1.2904026846999717,0.12164254378566829,0,0.0,-1.4364307191068273,-1.1280524343887952,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.6961579469011423,-1.2399717053272323,1.6057496049780509,1,0.0,0.6226010706449794,1.5020458202480753,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1.541440151570374,1.2904026846999717,-1.2510049834908037,1,0.0,-1.5529796883380615,-1.2124406136819568,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.2696480177611822,1.2904026846999717,1.5105684689514858,1,0.0,-1.51413003192765,-0.7975320654905789,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1.3087983720394865,0.025215489686369663,-1.1289818751110887,1,0.0,-1.2810320934651815,-0.04507080012655442,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.0955434074695063,-1.2399717053272323,0.2101500139614622,1,0.0,-1.1256334678235358,1.5442399098946562,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-1.6379975020184205,-1.2399717053272323,-0.4530098945852798,1,1.0,0.7779996962866251,1.1012019686055576,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.8237512736603146,0.025215489686369663,1.5943267175455096,1,0.0,-1.2033327806443586,-0.9803731206257624,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.4941754193248908,1.2904026846999717,-0.8133119089961263,1,1.0,-1.4364307191068273,0.7284875100607604,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-0.9400721634257583,-1.2399717053272323,-0.3741340303708785,0,1.0,-1.4752803755172388,0.36280539979039345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.6302598484077316,-1.2399717053272323,1.6567702377447457,1,0.0,0.4672024450033336,-1.113987737839935,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.6686567539730564,1.2904026846999717,0.1022923361437886,0,0.0,0.7779996962866251,1.2277842375453,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
